ticker,source_symbol,statement_date,ev_source,market_cap,ebit,enterprise_value,current_assets,current_liabilities,net_ppe,roic,debt_to_ebitda
TIETOS,TIETOS.ST,2025-12-31,reported_enterprise_value,26157244416.0,76000000.0,25921226752.0,582300000.0,438400000.0,81300000.0,,1.869404
TINGS-A,TINGS-A.ST,2025-12-31,reported_enterprise_value,785559424.0,241390000.0,2694811392.0,230617000.0,342605000.0,734000.0,,8.255619
TINGS-B,TINGS-B.ST,2025-12-31,reported_enterprise_value,605753600.0,241390000.0,2516750080.0,230617000.0,342605000.0,734000.0,,8.255619
TITA-B,TITA-B.ST,2025-12-31,reported_enterprise_value,659064128.0,734968000.0,4063790080.0,510804000.0,1228911000.0,10815000.0,,4.375114
TITAN,TITAN.HE,2025-12-31,reported_enterprise_value,65990420.0,6854477.76,49217828.0,15573864.68,2071446.72,846965.41,,0.10057
TLT1V,TLT1V.HE,2025-12-31,reported_enterprise_value,65993404.0,5088000.0,90596240.0,68020000.0,43012000.0,10127000.0,,2.855123
TNOM,TNOM.HE,2025-12-31,reported_enterprise_value,58978036.0,6113000.0,156135248.0,58222000.0,28892000.0,17537000.0,,3.010898
TOBII,TOBII.ST,2025-12-31,reported_enterprise_value,707006528.0,-164000000.0,1213785216.0,282000000.0,247000000.0,96000000.0,,1.92283
TOIVO,TOIVO.HE,2025-12-31,reported_enterprise_value,55674692.0,8145000.0,122405912.0,54312000.0,26219000.0,243000.0,,8.285437
TOKMAN,TOKMAN.HE,2025-12-31,reported_enterprise_value,412647648.0,85627000.0,1302806912.0,534050000.0,384851000.0,696853000.0,,4.377707
TRAD,TRAD.ST,2025-12-31,reported_enterprise_value,384542880.0,13840000.0,378720352.0,666027000.0,709026000.0,43579000.0,,1.059422
TRAN-A,TRAN-A.ST,2025-12-31,reported_enterprise_value,99093592.0,3188000.0,97413592.0,17306000.0,12430000.0,5638000.0,,2.157741
TRAN-B,TRAN-B.ST,2025-12-31,reported_enterprise_value,101017744.0,3188000.0,100299816.0,17306000.0,12430000.0,5638000.0,,2.157741
TRANS,TRANS.ST,2025-12-31,reported_enterprise_value,185736576.0,-86987000.0,674965248.0,622822000.0,556164000.0,250190000.0,,3.482825
TREL-B,TREL-B.ST,2025-12-31,reported_enterprise_value,88595341312.0,5211000000.0,97905844224.0,15431000000.0,11315000000.0,10456000000.0,,1.25107
TRIAN-B,TRIAN-B.ST,2025-12-31,reported_enterprise_value,3429368576.0,643800000.0,10935488512.0,247400000.0,3425600000.0,189300000.0,,10.970588
TRIBO-B,TRIBO-B.ST,2025-12-31,reported_enterprise_value,66341656.0,1542000.0,72734704.0,55635000.0,27054000.0,6637000.0,,1.888277
TROAX,TROAX.ST,2025-12-31,reported_enterprise_value,6618893824.0,20990000.0,6935699968.0,141852000.0,50800000.0,105508000.0,,3.815831
TRUE-B,TRUE-B.ST,2025-12-31,reported_enterprise_value,4387672064.0,553233000.0,3492219648.0,1381120000.0,284335000.0,67799000.0,,0.109789
TSEC,TSEC.ST,2025-12-31,reported_enterprise_value,135237776.0,-10246000.0,158045744.0,125582000.0,197249000.0,34128000.0,,28.996824
TTALO,TTALO.HE,2025-12-31,reported_enterprise_value,1022124608.0,136800000.0,1565801600.0,217800000.0,324200000.0,285400000.0,,2.495917
TURA,TURA.ST,2025-12-31,reported_enterprise_value,228430752.0,18627000.0,367123776.0,562578000.0,316817000.0,16326000.0,,5.065816
TYRES,TYRES.HE,2025-12-31,reported_enterprise_value,1545581568.0,21700000.0,2284062464.0,880100000.0,423700000.0,1256800000.0,,4.947529
UNIBAP,UNIBAP.ST,2021-06-30,reported_enterprise_value,112603840.0,-25549000.0,737680960.0,51588000.0,12350000.0,2094000.0,,-0.054512
UPM,UPM.HE,2025-12-31,reported_enterprise_value,13325478912.0,794000000.0,16620193792.0,4194000000.0,2234000000.0,7237000000.0,,2.650576
UPSALE,UPSALE.ST,2025-12-31,reported_enterprise_value,426010912.0,28709000.0,375723872.0,68652000.0,88851000.0,9068000.0,,0.07112
USWE,USWE.ST,2025-03-31,reported_enterprise_value,87065640.0,-13881000.0,91961640.0,64079000.0,37528000.0,763000.0,,-1.602902
UTG,UTG.ST,2025-12-31,reported_enterprise_value,252767088.0,35414000.0,248360736.0,221422000.0,265582000.0,49551000.0,,1.176169
VAIAS,VAIAS.HE,2025-12-31,reported_enterprise_value,1981014016.0,81300000.0,1980942208.0,301400000.0,151700000.0,129900000.0,,0.981651
VALMT,VALMT.HE,2025-12-31,reported_enterprise_value,4196848896.0,454000000.0,5171366400.0,2852000000.0,2334000000.0,740000000.0,,2.205128
VBG-B,VBG-B.ST,2025-12-31,reported_enterprise_value,8138817536.0,821705000.0,8824907776.0,3044129000.0,669193000.0,1405260000.0,,1.750354
VEFAB,VEFAB.ST,2025-12-31,reported_enterprise_value,2365220608.0,89391000.0,2130528640.0,10885000.0,26273000.0,0.0,,0.0
VER,VER.ST,2025-12-31,reported_enterprise_value,3702155776.0,75429000.0,4225327872.0,231668000.0,303440000.0,12966000.0,,4.100497
VERK,VERK.HE,2025-12-31,reported_enterprise_value,131331424.0,17130000.0,139114704.0,136824000.0,98523000.0,27293000.0,,1.718575
VERT-B,VERT-B.ST,2025-12-31,reported_enterprise_value,1955274240.0,20821000.0,2050709376.0,186639000.0,249800000.0,53973000.0,,3.770653
VESTUM,VESTUM.ST,2025-12-31,reported_enterprise_value,4599907840.0,-34000000.0,6638231552.0,1197000000.0,767000000.0,718000000.0,,4.858469
VIAFIN,VIAFIN.HE,2025-12-31,reported_enterprise_value,69921752.0,6295000.0,64195228.0,27920000.0,21033000.0,4618000.0,,0.324594
VICO,VICO.ST,2025-12-31,reported_enterprise_value,3316371456.0,-477414000.0,2198685952.0,1216924000.0,118434000.0,0.0,,
VIDH,VIDH.ST,2025-12-31,reported_enterprise_value,54029616.0,-25878000.0,35208848.0,35149000.0,6766000.0,434000.0,,-0.0
VIK1V,VIK1V.HE,2025-12-31,reported_enterprise_value,357696000.0,25500000.0,452635392.0,94100000.0,110500000.0,424500000.0,,2.153169
VIMAB,VIMAB.ST,2025-12-31,reported_enterprise_value,137454112.0,-79669000.0,224990208.0,135346000.0,209925000.0,33051000.0,,-0.911104
VIMIAN,VIMIAN.ST,2025-12-31,reported_enterprise_value,14978143232.0,66600000.0,14934949888.0,213500000.0,109400000.0,46500000.0,,2.284211
VISC,VISC.ST,2025-12-31,reported_enterprise_value,3974935552.0,-59200000.0,3221180416.0,1469000000.0,840600000.0,2623900000.0,,-0.460784
VIT-B,VIT-B.ST,2025-12-31,reported_enterprise_value,10923875328.0,673016000.0,13913958400.0,1144842000.0,1495943000.0,233100000.0,,2.046937
VITR,VITR.ST,2025-12-31,reported_enterprise_value,13483767808.0,-4817000000.0,14091297792.0,2092000000.0,615000000.0,515000000.0,,-0.365604
VIVA,VIVA.ST,2025-12-31,reported_enterprise_value,2706883072.0,323000000.0,4284551680.0,2155000000.0,1942000000.0,127000000.0,,2.732181
VIVE,VIVE.ST,2025-12-31,reported_enterprise_value,110602976.0,-33824000.0,68687872.0,5496000.0,24462000.0,0.0,,-0.405857
VO2,VO2.ST,2025-12-31,reported_enterprise_value,128170488.0,-16091000.0,146078816.0,72374000.0,95763000.0,14027000.0,,0.731359
VOLCAR-B,VOLCAR-B.ST,2025-12-31,reported_enterprise_value,69906841600.0,1502000000.0,61044396032.0,157801000000.0,151254000000.0,99391000000.0,,1.420403
VOLO,VOLO.ST,2025-12-31,reported_enterprise_value,7847160320.0,564000000.0,10413371392.0,3568000000.0,1755000000.0,1060000000.0,,3.264588
VOLO-PREF,VOLO-PREF.ST,2025-12-31,reported_enterprise_value,50874494976.0,564000000.0,53372325888.0,3568000000.0,1755000000.0,1060000000.0,,3.264588
VOLV-A,VOLV-A.ST,2025-12-31,reported_enterprise_value,658431737856.0,49223000000.0,846864318464.0,305570000000.0,265914000000.0,124311000000.0,,3.467654
VOLV-B,VOLV-B.ST,2025-12-31,reported_enterprise_value,658431737856.0,49223000000.0,847067676672.0,305570000000.0,265914000000.0,124311000000.0,,3.467654
VPAB-B,VPAB-B.ST,2025-12-31,reported_enterprise_value,1385301632.0,73360369.0,1219502464.0,164510407.0,89528956.0,472887.0,,
VPLAY-A,VPLAY-A.ST,2025-12-31,reported_enterprise_value,15732243456.0,-591000000.0,20828555264.0,11966000000.0,9105000000.0,331000000.0,,-19.193182
VPLAY-B,VPLAY-B.ST,2025-12-31,reported_enterprise_value,8048724480.0,-591000000.0,13498966016.0,11966000000.0,9105000000.0,331000000.0,,-19.193182
VSSAB-B,VSSAB-B.ST,2025-12-31,reported_enterprise_value,1769939584.0,133297000.0,3270997504.0,340157000.0,254321000.0,2616711000.0,,3.372013
VSURE,VSURE.ST,2025-12-31,reported_enterprise_value,12045660160.0,190400000.0,17044988928.0,940600000.0,1337400000.0,1907000000.0,,4.190225
VUXEN,VUXEN.ST,2025-04-30,reported_enterprise_value,193759984.0,5114000.0,161640000.0,63705000.0,21757000.0,23038000.0,,0.744525
W5,W5.ST,2025-12-31,reported_enterprise_value,858648448.0,40004000.0,977173056.0,323967000.0,166919000.0,51451000.0,,0.938526
WALL-B,WALL-B.ST,2025-12-31,reported_enterprise_value,25198319616.0,3510000000.0,59871801344.0,396000000.0,31002000000.0,833000000.0,,9.399723
WAYS,WAYS.ST,2025-12-31,reported_enterprise_value,348770656.0,14342000.0,314968224.0,106390000.0,64548000.0,118000.0,,4.4e-05
WBGR-B,WBGR-B.ST,2025-12-31,reported_enterprise_value,278941600.0,-510000000.0,291019200.0,1186000000.0,1039000000.0,110000000.0,,-0.625263
WIHL,WIHL.ST,2025-12-31,reported_enterprise_value,25839233024.0,3992000000.0,60332036096.0,562000000.0,4127000000.0,169000000.0,,8.369489
WISE,WISE.ST,2025-12-31,reported_enterprise_value,128231424.0,-13277000.0,132033632.0,98549000.0,100116000.0,45430000.0,,13.707094
WPAY,WPAY.ST,2025-12-31,reported_enterprise_value,130066888.0,6773000.0,139640048.0,18060000.0,22484000.0,4376000.0,,0.86054
WPTG-B,WPTG-B.ST,2025-12-31,reported_enterprise_value,477744480.0,90265292.0,485230144.0,188681209.0,27832634.0,1741572.0,,0.745614
WRT1V,WRT1V.HE,2025-12-31,reported_enterprise_value,19926663168.0,892000000.0,19013165056.0,6027000000.0,4606000000.0,557000000.0,,0.551136
WRV,WRV.ST,2025-12-31,reported_enterprise_value,65491328.0,15682000.0,63669216.0,6249000.0,776000.0,169000.0,,0.0
WSG,WSG.ST,2025-12-31,reported_enterprise_value,1697703808.0,103198000.0,1824210816.0,1290335000.0,935074000.0,242815000.0,,1.240392
WTW-A,WTW-A.ST,2025-12-31,reported_enterprise_value,412237824.0,-254800000.0,694552192.0,231400000.0,200600000.0,161700000.0,,-1.784658
WYLD,WYLD.ST,2025-12-31,reported_enterprise_value,67663192.0,-26761000.0,15524054.0,4701000.0,7873000.0,70000.0,,-0.123447
XANO-B,XANO-B.ST,2025-12-31,reported_enterprise_value,2944771840.0,352000000.0,3711530496.0,1578000000.0,926000000.0,829000000.0,,3.256543
XBRANE,XBRANE.ST,2025-12-31,reported_enterprise_value,205641360.0,-31895000.0,205455888.0,375129000.0,52663000.0,36000.0,,-5.422991
XINT,XINT.ST,2025-12-31,reported_enterprise_value,195507568.0,-46671000.0,193160832.0,28705000.0,34299000.0,319000.0,,-0.434169
XMR,XMR.ST,2025-12-31,reported_enterprise_value,52480968.0,-2907788.0,57517000.0,2993614.0,10222317.0,4344.0,,0.038135
XPC,XPC.ST,2025-12-31,reported_enterprise_value,56829708.0,-10556214.0,41603228.0,17506947.0,1128217.0,481771.0,,
XSPRAY,XSPRAY.ST,2025-12-31,reported_enterprise_value,1156964480.0,-154695000.0,1070691520.0,182896000.0,21663000.0,71386000.0,,-0.995145
XVIVO,XVIVO.ST,2025-12-31,reported_enterprise_value,8511157248.0,42039000.0,8533592064.0,688210000.0,119377000.0,213883000.0,,1.11113
YIELD,YIELD.ST,2025-12-31,reported_enterprise_value,110562008.0,-19005000.0,347039328.0,288544000.0,265767000.0,6578000.0,,8.7015
YIT,YIT.HE,2025-12-31,reported_enterprise_value,618131456.0,50000000.0,1275970176.0,1634000000.0,874000000.0,57000000.0,,11.072464
YUBICO,YUBICO.ST,2025-12-31,reported_enterprise_value,5253544448.0,169200000.0,4321210368.0,2009100000.0,520900000.0,73300000.0,,0.191458
ZENA-SDR,ZENA-SDR.ST,2025-03-31,market_cap_plus_net_debt,386627808.0,9043000.0,431925808.0,30219000.0,23011000.0,134496000.0,,5.15432
ZZ-B,ZZ-B.ST,2025-12-31,reported_enterprise_value,5988477440.0,422518000.0,5205816832.0,1306155000.0,935760000.0,55552000.0,,0.11399
